"Currency","Year","Quarter","market","duration","method","purpose","visits","spend","nights","StandardRate","SpendPerVisit"
"AED",2009,"Q2","United Arab Emirates","1-3  nights","Air","Holiday",2147.085011,9010934.032,5.17125994,0.440153591185134,4196.82219652923
"AED",2009,"Q2","United Arab Emirates","4-7  nights","Air","Business",2136.443973,3020188.89,9.970069915,0.440153591185134,1413.65227835067
"AED",2009,"Q2","United Arab Emirates","8-14 nights","Air","Business",481.012002,853670.985,5.003780007,0.440153591185134,1774.73946897483
"AED",2009,"Q2","United Arab Emirates","4-7  nights","Air","Holiday",4014.743924,5866915.271,15.63950884,0.440153591185134,1461.34233765889
"AED",2009,"Q2","United Arab Emirates","1-3  nights","Air","Business",3959.450081,5528018.102,9.112071961,0.440153591185134,1396.15804945414
"AED",2009,"Q2","United Arab Emirates","15+  nights","Air","VFR",1238.17502,650924.515,62.32409978,0.440153591185134,525.712847122372
"AED",2009,"Q2","United Arab Emirates","1-3  nights","Air","VFR",1842.328012,1430964.109,4.238306895,0.440153591185134,776.715166723525
"AED",2009,"Q2","United Arab Emirates","8-14 nights","Air","VFR",2924.081951,2626853.019,18.46013433,0.440153591185134,898.351367375887
"AED",2009,"Q2","United Arab Emirates","4-7  nights","Tunnel","Business",1106.539965,1538079.977,4.426139832,0.440153591185134,1389.99044377037
"AED",2009,"Q2","United Arab Emirates","4-7  nights","Air","VFR",1274.384022,776328.087,6.788310051,0.440153591185134,609.179080715122
"AED",2009,"Q2","United Arab Emirates","15+  nights","Air","Business",249.876007,73817.998,0.499752015,0.440153591185134,295.418511309891
"AED",2009,"Q3","United Arab Emirates","8-14 nights","Air","Business",399.973005,800908.029,3.53373003,-0.0913887432213997,2002.4052098216
"AED",2009,"Q3","United Arab Emirates","1-3  nights","Air","VFR",946.702003,535709.105,2.007564008,-0.0913887432213997,565.868777400273
"AED",2009,"Q3","United Arab Emirates","4-7  nights","Tunnel","Holiday",1117.980003,1894510.031,4.457699776,-0.0913887432213997,1694.5831105353
"AED",2009,"Q3","United Arab Emirates","8-14 nights","Air","Holiday",3825.053036,10466957.82,39.35115981,-0.0913887432213997,2736.42161859949
"AED",2009,"Q3","United Arab Emirates","1-3  nights","Air","Miscellaneous",3690.476,1484701.241,5.284332037,-0.0913887432213997,402.30616348677
"AED",2009,"Q3","United Arab Emirates","15+  nights","Air","Holiday",5251.809031,20695838.87,201.6508276,-0.0913887432213997,3940.7066684714
"AED",2009,"Q3","United Arab Emirates","4-7  nights","Air","Holiday",6639.475018,7317196.999,33.15052986,-0.0913887432213997,1102.07463378696
"AED",2009,"Q3","United Arab Emirates","15+  nights","Air","VFR",6010.103047,12616187.8,162.7255888,-0.0913887432213997,2099.1633090713
"AED",2009,"Q3","United Arab Emirates","4-7  nights","Air","VFR",2242.716014,515810.799,12.77436471,-0.0913887432213997,229.993809193891
"AED",2009,"Q3","United Arab Emirates","1-3  nights","Air","Holiday",2646.496028,8777335.763,6.239109993,-0.0913887432213997,3316.58754448733
"AED",2009,"Q3","United Arab Emirates","4-7  nights","Air","Study",385.309011,391088.992,1.926550031,-0.0913887432213997,1015.00089755233
"AED",2009,"Q3","United Arab Emirates","1-3  nights","Air","Business",3982.823074,2795793.965,9.075349838,-0.0913887432213997,701.96288237131
"AED",2009,"Q3","United Arab Emirates","8-14 nights","Air","Miscellaneous",1030.763,6455093.086,8.416449904,-0.0913887432213997,6262.44159520666
"AED",2009,"Q3","United Arab Emirates","8-14 nights","Tunnel","Holiday",1117.980003,820385.993,4.457699776,-0.0913887432213997,733.810972288026
"AED",2009,"Q3","United Arab Emirates","8-14 nights","Air","VFR",3619.546056,3663544.056,35.89710045,-0.0913887432213997,1012.15566795374
"AED",2009,"Q3","United Arab Emirates","4-7  nights","Air","Business",3675.847054,4780401.307,13.20701599,-0.0913887432213997,1300.4897202668
"AED",2009,"Q3","United Arab Emirates","15+  nights","Air","Miscellaneous",885.061026,7534570.217,78.92339993,-0.0913887432213997,8513.05163786525
"AED",2009,"Q4","United Arab Emirates","1-3  nights","Air","VFR",934.796005,203761.399,1.612334013,-0.0487679985360221,217.974186785276
"AED",2009,"Q4","United Arab Emirates","8-14 nights","Air","VFR",1832.697988,274397.697,8.569241166,-0.0487679985360221,149.723358020078
"AED",2009,"Q4","United Arab Emirates","4-7  nights","Air","Miscellaneous",1118.430048,1491278.592,7.027449965,-0.0487679985360221,1333.36778162097
"AED",2009,"Q4","United Arab Emirates","1-3  nights","Air","Holiday",2692.673028,1720306.808,5.922210962,-0.0487679985360221,638.884405982916
"AED",2009,"Q4","United Arab Emirates","1-3  nights","Air","Miscellaneous",2290.910989,934069.205,2.947587013,-0.0487679985360221,407.728283414332
"AED",2009,"Q4","United Arab Emirates","15+  nights","Air","Business",1069.900036,3225749.969,16.04850006,-0.0487679985360221,3015.00127157674
"AED",2009,"Q4","United Arab Emirates","1-3  nights","Air","Business",4685.356975,3783417.135,10.62450212,-0.0487679985360221,807.498159732002
"AED",2009,"Q4","United Arab Emirates","8-14 nights","Air","Holiday",4252.177,2495359.955,23.40161717,-0.0487679985360221,586.842917169252
"AED",2009,"Q4","United Arab Emirates","4-7  nights","Air","Holiday",2505.92196,5387913.972,11.83529997,-0.0487679985360221,2150.07253138881
"AED",2009,"Q4","United Arab Emirates","4-7  nights","Air","VFR",1937.932998,447789.497,10.86063188,-0.0487679985360221,231.065520563472
"AED",2009,"Q4","United Arab Emirates","8-14 nights","Air","Miscellaneous",267.188013,337992.996,3.206259966,-0.0487679985360221,1265.00059716377
"AED",2009,"Q4","United Arab Emirates","15+  nights","Air","VFR",273.72399,440044.999,11.53069973,-0.0487679985360221,1607.62306219488
"AED",2009,"Q4","United Arab Emirates","4-7  nights","Air","Business",2058.279932,2203324.914,12.11343968,-0.0487679985360221,1070.46902597892
"AED",2009,"Q4","United Arab Emirates","15+  nights","Air","Miscellaneous",267.188013,894545.019,6.145319939,-0.0487679985360221,3347.99832131691
"AED",2009,"Q4","United Arab Emirates","8-14 nights","Air","Business",1181.098998,5345719.934,9.928359985,-0.0487679985360221,4526.05576928954
"AED",2010,"Q1","United Arab Emirates","1-3  nights","Air","Business",4749.961033,4489424.236,10.36081706,0.374099431643606,945.149698031218
"AED",2010,"Q1","United Arab Emirates","8-14 nights","Air","Business",741.482005,2153401.017,8.116219997,0.374099431643606,2904.18513528187
"AED",2010,"Q1","United Arab Emirates","4-7  nights","Air","Miscellaneous",240.481004,56513,0.961924016,0.374099431643606,234.999850549526
"AED",2010,"Q1","United Arab Emirates","15+  nights","Air","Study",260.520011,3025939.941,22.40469933,0.374099431643606,11615.0000508022
"AED",2010,"Q1","United Arab Emirates","15+  nights","Air","VFR",1338.215992,2389059.007,41.71547031,0.374099431643606,1785.25665608695
"AED",2010,"Q1","United Arab Emirates","8-14 nights","Air","VFR",1511.488006,320924.352,9.815715849,0.374099431643606,212.323452601714
"AED",2010,"Q1","United Arab Emirates","1-3  nights","Air","Holiday",1730.206028,786466.591,4.181859076,0.374099431643606,454.550832832956
"AED",2010,"Q1","United Arab Emirates","4-7  nights","Air","Study",260.520011,394688.01,1.302600026,0.374099431643606,1515.0007421119
"AED",2010,"Q1","United Arab Emirates","1-3  nights","Air","Miscellaneous",762.078017,231899.295,1.022598028,0.374099431643606,304.298627997296
"AED",2010,"Q1","United Arab Emirates","1-3  nights","Air","VFR",745.39201,873335.011,1.95499894,0.374099431643606,1171.64525415291
"AED",2010,"Q1","United Arab Emirates","4-7  nights","Air","VFR",994.300008,668719.5,3.666927904,0.374099431643606,672.553046987404
"AED",2010,"Q1","United Arab Emirates","15+  nights","Air","Holiday",1317.943007,1349754.997,21.42675042,0.374099431643606,1024.1376067334
"AED",2010,"Q1","United Arab Emirates","8-14 nights","Sea","Holiday",1246.790051,685734.987,13.71469975,0.374099431643606,550.000368105279
"AED",2010,"Q1","United Arab Emirates","8-14 nights","Air","Holiday",1277.959049,4471648.097,12.27859008,0.374099431643606,3499.05429324911
"AED",2010,"Q1","United Arab Emirates","4-7  nights","Air","Holiday",2318.602085,2807381.97,12.16774011,0.374099431643606,1210.80800718766
"AED",2010,"Q1","United Arab Emirates","4-7  nights","Air","Business",3263.201043,6214412.067,15.99734396,0.374099431643606,1904.39141968612
"AED",2010,"Q2","United Arab Emirates","15+  nights","Air","Holiday",486.848995,12343549.67,16.86115026,0.793538014918541,25353.9594345881
"AED",2010,"Q2","United Arab Emirates","4-7  nights","Air","Holiday",1809.680015,2441142.298,8.35435687,0.793538014918541,1348.93587693181
"AED",2010,"Q2","United Arab Emirates","15+  nights","Air","Business",206.560001,63532.598,0.604210973,0.793538014918541,307.574543437381
"AED",2010,"Q2","United Arab Emirates","8-14 nights","Air","VFR",1599.063039,2935682.714,18.63299,0.793538014918541,1835.8767868438
"AED",2010,"Q2","United Arab Emirates","8-14 nights","Tunnel","Holiday",790.170014,1280760.05,11.04399967,0.793538014918541,1620.86643039836
"AED",2010,"Q2","United Arab Emirates","1-3  nights","Air","Business",1254.160002,708820.608,2.015835032,0.793538014918541,565.175581161613
"AED",2010,"Q2","United Arab Emirates","4-7  nights","Air","Business",677.65601,1044408.977,3.45401001,0.793538014918541,1541.20816695775
"AED",2010,"Q2","United Arab Emirates","4-7  nights","Air","Miscellaneous",495.64901,573445.976,0.49564901,0.793538014918541,1156.95979297931
"AED",2010,"Q2","United Arab Emirates","1-3  nights","Air","VFR",1277.20201,450860.5,2.387973011,0.793538014918541,353.006412822667
"AED",2010,"Q2","United Arab Emirates","1-3  nights","Air","Miscellaneous",295.207009,105395.557,0.295207009,0.793538014918541,357.022542781157
"AED",2010,"Q2","United Arab Emirates","1-3  nights","Air","Holiday",1480.075002,942519.993,3.360879898,0.793538014918541,636.805561695447
"AED",2010,"Q2","United Arab Emirates","8-14 nights","Air","Business",309.875011,627328.992,3.62567997,0.793538014918541,2024.45815161262
"AED",2010,"Q2","United Arab Emirates","15+  nights","Air","VFR",1517.977029,1590898.756,13.36253181,0.793538014918541,1048.03875526894
"AED",2010,"Q2","United Arab Emirates","4-7  nights","Air","VFR",1589.584023,522783.304,4.426600099,0.793538014918541,328.880572801278
"AED",2010,"Q2","United Arab Emirates","15+  nights","Air","Study",195.625007,218122.005,15.25870037,0.793538014918541,1115.00062463896
"AED",2010,"Q2","United Arab Emirates","8-14 nights","Air","Holiday",556.099996,435330.003,5.918830037,0.793538014918541,782.826840732435
"AED",2010,"Q3","United Arab Emirates","15+  nights","Air","Holiday",9186.902046,17111968.38,224.8129716,0.421161687863496,1862.64839815622
"AED",2010,"Q3","United Arab Emirates","1-3  nights","Air","Business",3417.242944,3332924.206,6.179214895,0.421161687863496,975.32550673693
"AED",2010,"Q3","United Arab Emirates","4-7  nights","Sea","Holiday",1931.380033,971969.008,9.656889915,0.421161687863496,503.251038838921
"AED",2010,"Q3","United Arab Emirates","1-3  nights","Air","Study",315.023988,162237.003,0.315023988,0.421161687863496,514.99888637052
"AED",2010,"Q3","United Arab Emirates","8-14 nights","Air","VFR",4871.920049,6361228.95,42.36551252,0.421161687863496,1305.69239355759
"AED",2010,"Q3","United Arab Emirates","1-3  nights","Air","Holiday",1830.253005,4158573.18,3.593582034,0.421161687863496,2272.13022933952
"AED",2010,"Q3","United Arab Emirates","15+  nights","Air","Business",908.250988,334112.003,22.00258064,0.421161687863496,367.863076852497
"AED",2010,"Q3","United Arab Emirates","1-3  nights","Tunnel","Holiday",1191.640019,239877.999,2.383280039,0.421161687863496,201.300724359107
"AED",2010,"Q3","United Arab Emirates","8-14 nights","Air","Business",570.121974,1217629.969,6.4511199,0.421161687863496,2135.73590306835
"AED",2010,"Q3","United Arab Emirates","4-7  nights","Air","Holiday",2247.974962,1989563.525,11.77254885,0.421161687863496,885.047012814549
"AED",2010,"Q3","United Arab Emirates","8-14 nights","Air","Holiday",5956.488937,8292984.404,55.22487009,0.421161687863496,1392.26052322306
"AED",2010,"Q3","United Arab Emirates","1-3  nights","Air","VFR",1691.586971,517067.004,3.73028791,0.421161687863496,305.669772151491
"AED",2010,"Q3","United Arab Emirates","15+  nights","Air","VFR",2582.682997,1195375.15,56.06255347,0.421161687863496,462.842381890665
"AED",2010,"Q3","United Arab Emirates","8-14 nights","Air","Miscellaneous",709.348023,2646529.913,8.164330006,0.421161687863496,3730.93295137019
"AED",2010,"Q3","United Arab Emirates","1-3  nights","Air","Miscellaneous",1283.758044,479908.019,1.90328604,0.421161687863496,373.830583763805
"AED",2010,"Q3","United Arab Emirates","8-14 nights","Air","Study",315.023988,394724.995,3.780289888,0.421161687863496,1252.99980330387
"AED",2010,"Q3","United Arab Emirates","15+  nights","Air","Study",315.023988,4082399.845,107.737999,0.421161687863496,12959.0126482686
"AED",2010,"Q3","United Arab Emirates","4-7  nights","Air","Business",1680.708975,1194105.014,6.706827939,0.421161687863496,710.476966424244
"AED",2010,"Q3","United Arab Emirates","4-7  nights","Air","VFR",4563.327014,9022230.797,24.52820039,0.421161687863496,1977.1168643668
"AED",2010,"Q4","United Arab Emirates","15+  nights","Air","VFR",1099.761009,769360.609,31.1262598,0.240960681884505,699.570727370641
"AED",2010,"Q4","United Arab Emirates","4-7  nights","Air","Miscellaneous",586.265028,1546120.048,3.525660038,0.240960681884505,2637.23738268079
"AED",2010,"Q4","United Arab Emirates","1-3  nights","Air","VFR",574.414015,268409.9,0.567948997,0.240960681884505,467.276029119867
"AED",2010,"Q4","United Arab Emirates","1-3  nights","Air","Business",3998.82701,4265158.381,7.980303138,0.240960681884505,1066.60237372959
"AED",2010,"Q4","United Arab Emirates","1-3  nights","Air","Miscellaneous",1572.575986,2777137.447,2.33367002,0.240960681884505,1765.97981383648
"AED",2010,"Q4","United Arab Emirates","1-3  nights","Air","Holiday",617.600977,264887.989,1.499109983,0.240960681884505,428.898267432631
"AED",2010,"Q4","United Arab Emirates","15+  nights","Air","Business",1517.744988,8206745.088,66.33419144,0.240960681884505,5407.19630299316
"AED",2010,"Q4","United Arab Emirates","4-7  nights","Air","Business",4609.984964,8425354.898,21.41583014,0.240960681884505,1827.63175233645
"AED",2010,"Q4","United Arab Emirates","15+  nights","Air","Holiday",1192.717016,8384537.265,56.06852162,0.240960681884505,7029.77919533597
"AED",2010,"Q4","United Arab Emirates","8-14 nights","Air","Holiday",1560.799032,2318053.946,17.32776976,0.240960681884505,1485.1713119207
"AED",2010,"Q4","United Arab Emirates","4-7  nights","Air","Holiday",3950.694084,5903680.505,20.24041045,0.240960681884505,1494.34007783833
"AED",2010,"Q4","United Arab Emirates","8-14 nights","Air","VFR",574.414015,789239.486,4.858279943,0.240960681884505,1373.99065028036
"AED",2010,"Q4","United Arab Emirates","4-7  nights","Air","VFR",2498.066977,9389228.97,11.94760078,0.240960681884505,3758.59777037515
"AED",2011,"Q1","United Arab Emirates","15+  nights","Air","Business",263.491988,1521659.97,11.28499985,0.120915508129165,5774.97623950524
"AED",2011,"Q1","United Arab Emirates","8-14 nights","Air","VFR",1605.504036,423163.931,11.11152005,0.120915508129165,263.570767504442
"AED",2011,"Q1","United Arab Emirates","4-7  nights","Air","VFR",1716.247022,631289.087,9.377129912,0.120915508129165,367.831133227161
"AED",2011,"Q1","United Arab Emirates","8-14 nights","Air","Miscellaneous",484.522998,716302.991,4.699790001,0.120915508129165,1478.36737153187
"AED",2011,"Q1","United Arab Emirates","1-3  nights","Air","Miscellaneous",744.494006,1415444.955,1.203575969,0.120915508129165,1901.21739542924
"AED",2011,"Q1","United Arab Emirates","4-7  nights","Air","Miscellaneous",484.522998,484627.008,1.879909992,0.120915508129165,1000.214664733
"AED",2011,"Q1","United Arab Emirates","8-14 nights","Air","Holiday",1864.208996,3244739.95,17.40173984,0.120915508129165,1740.5451625661
"AED",2011,"Q1","United Arab Emirates","1-3  nights","Air","VFR",1649.493024,1728494.87,3.565510094,0.120915508129165,1047.89462268135
"AED",2011,"Q1","United Arab Emirates","4-7  nights","Air","Business",3048.701972,5318030.097,14.60535419,0.120915508129165,1744.358794609
"AED",2011,"Q1","United Arab Emirates","15+  nights","Air","Study",235.695004,2926150.084,38.88970184,0.120915508129165,12414.985614205
"AED",2011,"Q1","United Arab Emirates","15+  nights","Air","Holiday",1498.994976,2699882.06,12.85845006,0.120915508129165,1801.12815801726
"AED",2011,"Q1","United Arab Emirates","8-14 nights","Air","Business",777.939975,553337.008,6.890519977,0.120915508129165,711.28496514143
"AED",2011,"Q1","United Arab Emirates","1-3  nights","Air","Holiday",1356.963009,717346.609,3.590333045,0.120915508129165,528.641240949259
"AED",2011,"Q1","United Arab Emirates","1-3  nights","Air","Business",5169.40403,5163497.876,9.624083042,0.120915508129165,998.857478741123
"AED",2011,"Q1","United Arab Emirates","4-7  nights","Air","Holiday",1493.88501,3263968.632,7.657649875,0.120915508129165,2184.88612587391
"AED",2011,"Q1","United Arab Emirates","15+  nights","Air","VFR",1398.431003,1245838.281,64.71750927,0.120915508129165,890.882909723362
